Download_date,State,City,Station,From Date,To Date,PM2.5
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",26-08-2019 19:00,26-08-2019 20:00,33.86
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",26-08-2019 20:00,26-08-2019 21:00,30.7
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",26-08-2019 21:00,26-08-2019 22:00,32.09
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",26-08-2019 22:00,26-08-2019 23:00,21.48
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",26-08-2019 23:00,27-08-2019 00:00,30.93
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-08-2019 00:00,27-08-2019 01:00,27.96
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-08-2019 01:00,27-08-2019 02:00,21.38
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-08-2019 02:00,27-08-2019 03:00,22.22
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-08-2019 03:00,27-08-2019 04:00,21.16
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-08-2019 04:00,27-08-2019 05:00,19.64
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-08-2019 05:00,27-08-2019 06:00,24.71
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-08-2019 06:00,27-08-2019 07:00,25.04
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-08-2019 07:00,27-08-2019 08:00,31.25
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-08-2019 08:00,27-08-2019 09:00,35.88
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-08-2019 09:00,27-08-2019 10:00,36.27
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-08-2019 10:00,27-08-2019 11:00,41.02
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-08-2019 11:00,27-08-2019 12:00,31.96
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-08-2019 12:00,27-08-2019 13:00,47.33
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-08-2019 13:00,27-08-2019 14:00,38.39
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-08-2019 14:00,27-08-2019 15:00,21.72
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-08-2019 15:00,27-08-2019 16:00,22.39
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-08-2019 16:00,27-08-2019 17:00,22.6
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-08-2019 17:00,27-08-2019 18:00,25.09
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-08-2019 18:00,27-08-2019 19:00,24.16
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-08-2019 19:00,27-08-2019 20:00,32.89
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-08-2019 20:00,27-08-2019 21:00,38.45
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-08-2019 21:00,27-08-2019 22:00,35.56
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-08-2019 22:00,27-08-2019 23:00,30.9
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-08-2019 23:00,28-08-2019 00:00,19.82
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-08-2019 00:00,28-08-2019 01:00,13.88
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-08-2019 01:00,28-08-2019 02:00,20.35
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-08-2019 02:00,28-08-2019 03:00,17.98
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-08-2019 03:00,28-08-2019 04:00,14.22
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-08-2019 04:00,28-08-2019 05:00,21.53
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-08-2019 05:00,28-08-2019 06:00,52.88
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-08-2019 06:00,28-08-2019 07:00,50.37
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-08-2019 07:00,28-08-2019 08:00,45.11
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-08-2019 08:00,28-08-2019 09:00,47.17
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-08-2019 09:00,28-08-2019 10:00,46.75
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-08-2019 10:00,28-08-2019 11:00,36.13
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-08-2019 11:00,28-08-2019 12:00,44.13
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-08-2019 12:00,28-08-2019 13:00,39.41
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-08-2019 13:00,28-08-2019 14:00,25
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-08-2019 14:00,28-08-2019 15:00,23.81
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-08-2019 15:00,28-08-2019 16:00,35.31
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-08-2019 16:00,28-08-2019 17:00,29.47
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-08-2019 17:00,28-08-2019 18:00,31.36
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-08-2019 18:00,28-08-2019 19:00,39.13
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-08-2019 19:00,28-08-2019 20:00,46.42
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-08-2019 20:00,28-08-2019 21:00,28.14
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-08-2019 21:00,28-08-2019 22:00,29.42
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-08-2019 22:00,28-08-2019 23:00,25.78
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-08-2019 23:00,29-08-2019 00:00,27.76
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-08-2019 00:00,29-08-2019 01:00,33
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-08-2019 01:00,29-08-2019 02:00,22.79
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-08-2019 02:00,29-08-2019 03:00,16.16
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-08-2019 03:00,29-08-2019 04:00,27.2
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-08-2019 04:00,29-08-2019 05:00,33.23
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-08-2019 05:00,29-08-2019 06:00,35.04
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-08-2019 06:00,29-08-2019 07:00,44.62
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-08-2019 07:00,29-08-2019 08:00,35.64
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-08-2019 08:00,29-08-2019 09:00,43.02
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-08-2019 09:00,29-08-2019 10:00,42.08
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-08-2019 10:00,29-08-2019 11:00,45.52
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-08-2019 11:00,29-08-2019 12:00,28.22
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-08-2019 12:00,29-08-2019 13:00,35.79
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-08-2019 13:00,29-08-2019 14:00,26.96
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-08-2019 14:00,29-08-2019 15:00,20.32
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-08-2019 15:00,29-08-2019 16:00,22.41
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-08-2019 16:00,29-08-2019 17:00,30.71
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-08-2019 17:00,29-08-2019 18:00,32.56
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-08-2019 18:00,29-08-2019 19:00,38.2
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-08-2019 19:00,29-08-2019 20:00,44.06
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-08-2019 20:00,29-08-2019 21:00,42.63
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-08-2019 21:00,29-08-2019 22:00,24.8
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-08-2019 22:00,29-08-2019 23:00,15.27
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-08-2019 23:00,30-08-2019 00:00,81.48
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",30-08-2019 00:00,30-08-2019 01:00,43.71
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",30-08-2019 01:00,30-08-2019 02:00,25.96
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",30-08-2019 02:00,30-08-2019 03:00,17.83
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",30-08-2019 03:00,30-08-2019 04:00,22.25
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",30-08-2019 04:00,30-08-2019 05:00,21.86
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",30-08-2019 05:00,30-08-2019 06:00,29.92
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",30-08-2019 06:00,30-08-2019 07:00,30.66
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",30-08-2019 07:00,30-08-2019 08:00,40.16
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",30-08-2019 08:00,30-08-2019 09:00,43.64
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",30-08-2019 09:00,30-08-2019 10:00,37.94
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",30-08-2019 10:00,30-08-2019 11:00,29.91
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",30-08-2019 11:00,30-08-2019 12:00,20.46
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",30-08-2019 12:00,30-08-2019 13:00,31.36
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",30-08-2019 13:00,30-08-2019 14:00,20.41
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",30-08-2019 14:00,30-08-2019 15:00,18.31
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",30-08-2019 15:00,30-08-2019 16:00,21.5
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",30-08-2019 16:00,30-08-2019 17:00,27.65
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",30-08-2019 17:00,30-08-2019 18:00,41.3
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",30-08-2019 18:00,30-08-2019 19:00,27.59
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",30-08-2019 19:00,30-08-2019 20:00,18.78
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",30-08-2019 20:00,30-08-2019 21:00,26.35
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",30-08-2019 21:00,30-08-2019 22:00,28.07
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",30-08-2019 22:00,30-08-2019 23:00,35.97
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",30-08-2019 23:00,31-08-2019 00:00,28.97
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",31-08-2019 00:00,31-08-2019 01:00,34.42
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",31-08-2019 01:00,31-08-2019 02:00,27.49
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",31-08-2019 02:00,31-08-2019 03:00,18.15
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",31-08-2019 03:00,31-08-2019 04:00,19
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",31-08-2019 04:00,31-08-2019 05:00,30.74
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",31-08-2019 05:00,31-08-2019 06:00,25.53
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",31-08-2019 06:00,31-08-2019 07:00,38.99
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",31-08-2019 07:00,31-08-2019 08:00,31.39
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",31-08-2019 08:00,31-08-2019 09:00,34.8
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",31-08-2019 09:00,31-08-2019 10:00,40
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",31-08-2019 10:00,31-08-2019 11:00,42.59
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",31-08-2019 11:00,31-08-2019 12:00,32.59
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",31-08-2019 12:00,31-08-2019 13:00,33.91
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",31-08-2019 13:00,31-08-2019 14:00,36.15
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",31-08-2019 14:00,31-08-2019 15:00,36.94
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",31-08-2019 15:00,31-08-2019 16:00,37.03
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",31-08-2019 16:00,31-08-2019 17:00,31.9
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",31-08-2019 17:00,31-08-2019 18:00,43.64
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",31-08-2019 18:00,31-08-2019 19:00,44.5
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",31-08-2019 19:00,31-08-2019 20:00,57.72
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",31-08-2019 20:00,31-08-2019 21:00,70.74
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",31-08-2019 21:00,31-08-2019 22:00,56.81
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",31-08-2019 22:00,31-08-2019 23:00,47.9
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",31-08-2019 23:00,01-09-2019 00:00,40.03
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",01-09-2019 00:00,01-09-2019 01:00,31.05
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",01-09-2019 01:00,01-09-2019 02:00,27.43
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",01-09-2019 02:00,01-09-2019 03:00,19.48
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",01-09-2019 03:00,01-09-2019 04:00,23.1
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",01-09-2019 04:00,01-09-2019 05:00,27.45
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",01-09-2019 05:00,01-09-2019 06:00,36.48
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",01-09-2019 06:00,01-09-2019 07:00,44.17
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",01-09-2019 07:00,01-09-2019 08:00,48.04
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",01-09-2019 08:00,01-09-2019 09:00,48.23
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",01-09-2019 09:00,01-09-2019 10:00,47.68
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",01-09-2019 10:00,01-09-2019 11:00,47
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",01-09-2019 11:00,01-09-2019 12:00,40.73
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",01-09-2019 12:00,01-09-2019 13:00,33.77
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",01-09-2019 13:00,01-09-2019 14:00,32.82
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",01-09-2019 14:00,01-09-2019 15:00,25.11
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",01-09-2019 15:00,01-09-2019 16:00,26
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",01-09-2019 16:00,01-09-2019 17:00,26.27
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",01-09-2019 17:00,01-09-2019 18:00,24.33
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",01-09-2019 18:00,01-09-2019 19:00,37.95
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",01-09-2019 19:00,01-09-2019 20:00,40.09
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",01-09-2019 20:00,01-09-2019 21:00,48.95
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",01-09-2019 21:00,01-09-2019 22:00,59.91
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",01-09-2019 22:00,01-09-2019 23:00,58.64
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",01-09-2019 23:00,02-09-2019 00:00,48.72
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",02-09-2019 00:00,02-09-2019 01:00,39.46
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",02-09-2019 01:00,02-09-2019 02:00,31.7
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",02-09-2019 02:00,02-09-2019 03:00,19.24
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",02-09-2019 03:00,02-09-2019 04:00,23.26
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",02-09-2019 04:00,02-09-2019 05:00,23.73
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",02-09-2019 05:00,02-09-2019 06:00,25.49
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",02-09-2019 06:00,02-09-2019 07:00,40.33
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",02-09-2019 07:00,02-09-2019 08:00,31.02
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",02-09-2019 08:00,02-09-2019 09:00,27.23
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",02-09-2019 09:00,02-09-2019 10:00,37.67
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",02-09-2019 10:00,02-09-2019 11:00,29.36
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",02-09-2019 11:00,02-09-2019 12:00,33.99
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",02-09-2019 12:00,02-09-2019 13:00,26.42
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",02-09-2019 13:00,02-09-2019 14:00,20.66
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",02-09-2019 14:00,02-09-2019 15:00,14.26
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",02-09-2019 15:00,02-09-2019 16:00,21.1
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",02-09-2019 16:00,02-09-2019 17:00,16.5
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",02-09-2019 17:00,02-09-2019 18:00,13.35
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",02-09-2019 18:00,02-09-2019 19:00,24.53
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",02-09-2019 19:00,02-09-2019 20:00,33.67
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",02-09-2019 20:00,02-09-2019 21:00,41.79
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",02-09-2019 21:00,02-09-2019 22:00,38.49
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",02-09-2019 22:00,02-09-2019 23:00,24.64
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",02-09-2019 23:00,03-09-2019 00:00,20.93
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",03-09-2019 00:00,03-09-2019 01:00,22.37
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",03-09-2019 01:00,03-09-2019 02:00,23.83
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",03-09-2019 02:00,03-09-2019 03:00,16.06
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",03-09-2019 03:00,03-09-2019 04:00,16.99
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",03-09-2019 04:00,03-09-2019 05:00,15.96
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",03-09-2019 05:00,03-09-2019 06:00,21.3
